CustomerID,Product,PurchaseDate,Quantity,UnitPrice,CustomerName,ProductCategory,PaymentMethod,ReviewRating,TotalPrice,Year,Month,Day,Weekday,Quarter,IsWeekend,MonthName,YearMonth,CustomerLifetimeValue,PurchaseFrequency,DaysSinceLastPurchase,AverageOrderValue,RevenuePerCategory,RevenuePerCustomer
C1772,Monitor,2025-01-19,7,445.37,Customer C1772,Electronics,Debit Card,5,3117.59,2025,1,19,6,1,1,Jan,2025-01,3117.59,1,162,3117.59,1049911.98,3117.59
C4437,Laptop,2024-05-06,5,404.52,Customer C4437,Furniture,Cash,2,2022.6,2024,5,6,0,2,0,May,2024-05,7527.75,2,420,3763.875,1083282.25,7527.75
C7360,Monitor,2025-02-22,6,181.87,Customer C7360,Furniture,Cash,5,1091.22,2025,2,22,5,1,1,Feb,2025-02,1091.22,1,128,1091.22,1083282.25,1091.22
C5402,Phone,2023-03-31,7,501.68,Customer C5402,Furniture,Online,5,3511.76,2023,3,31,4,1,0,Mar,2023-03,4372.9400000000005,2,796,2186.4700000000003,1083282.25,4372.9400000000005
C7651,Phone,2024-06-04,1,55.85,Customer C7651,Office Supplies,Debit Card,3,55.85,2024,6,4,1,2,0,Jun,2024-06,55.85,1,391,55.85,1133462.57,55.85
C2341,Phone,2025-01-16,1,386.93,Customer C2341,Furniture,Cash,4,386.93,2025,1,16,3,1,0,Jan,2025-01,386.93,1,165,386.93,1083282.25,386.93
C8509,Phone,2023-09-11,7,227.2,Customer C8509,Office Supplies,Credit Card,3,1590.4,2023,9,11,0,3,0,Sep,2023-09,1590.4,1,658,1590.4,1133462.57,1590.4
C1528,Tablet,2023-01-13,5,536.13,Customer C1528,Office Supplies,Debit Card,2,2680.65,2023,1,13,4,1,0,Jan,2023-01,7815.360000000001,2,433,3907.6800000000003,1133462.57,7815.360000000001
C5002,Printer,2025-05-07,7,406.32,Customer C5002,Electronics,Debit Card,2,2844.24,2025,5,7,2,2,0,May,2025-05,2844.24,1,54,2844.24,1049911.98,2844.24
C2323,Printer,2024-04-25,4,9.03,Customer C2323,Electronics,Debit Card,2,36.12,2024,4,25,3,2,0,Apr,2024-04,36.12,1,431,36.12,1049911.98,36.12
C1503,Laptop,2024-08-21,3,505.98,Customer C1503,Office Supplies,Gift Card,4,1517.94,2024,8,21,2,3,0,Aug,2024-08,1517.94,1,313,1517.94,1133462.57,1517.94
C1785,Chair,2025-04-14,3,25.9,Customer C1785,Furniture,Debit Card,5,77.69999999999999,2025,4,14,0,2,0,Apr,2025-04,77.69999999999999,1,77,77.69999999999999,1083282.25,77.69999999999999
C2985,Monitor,2023-06-04,7,785.29,Customer C2985,Office Supplies,Credit Card,4,5497.03,2023,6,4,6,2,1,Jun,2023-06,6794.11,2,480,3397.055,1133462.57,6794.11
C5925,Laptop,2024-09-07,7,580.44,Customer C5925,Furniture,Online,2,4063.08,2024,9,7,5,3,1,Sep,2024-09,4063.08,1,296,4063.08,1083282.25,4063.08
C6149,Desk,2025-06-23,6,239.44,Customer C6149,Office Supplies,Credit Card,1,1436.64,2025,6,23,0,2,0,Jun,2025-06,4850.64,2,7,2425.32,1133462.57,4850.64
C9706,Tablet,2024-07-07,5,487.97,Customer C9706,Office Supplies,Debit Card,3,2439.85,2024,7,7,6,3,1,Jul,2024-07,2439.85,1,358,2439.85,1133462.57,2439.85
C7304,Phone,2025-05-25,4,630.55,Customer C7304,Office Supplies,Online,3,2522.2,2025,5,25,6,2,1,May,2025-05,2522.2,1,36,2522.2,1133462.57,2522.2
C4001,Laptop,2025-05-02,6,372.12,Customer C4001,Electronics,Credit Card,2,2232.72,2025,5,2,4,2,0,May,2025-05,2232.72,1,59,2232.72,1049911.98,2232.72
C7194,Printer,2023-08-22,8,439.21,Customer C7194,Furniture,Credit Card,3,3513.68,2023,8,22,1,3,0,Aug,2023-08,3513.68,1,678,3513.68,1083282.25,3513.68
C2973,Phone,2023-03-20,6,536.97,Customer C2973,Office Supplies,Online,3,3221.82,2023,3,20,0,1,0,Mar,2023-03,3221.82,1,833,3221.82,1133462.57,3221.82
C4452,Desk,2024-08-05,4,15.12,Customer C4452,Electronics,Debit Card,5,60.48,2024,8,5,0,3,0,Aug,2024-08,3001.32,2,329,1500.66,1049911.98,3001.32
C7045,Desk,2023-01-20,4,375.05,Customer C7045,Furniture,Online,3,1500.2,2023,1,20,4,1,0,Jan,2023-01,1500.2,1,892,1500.2,1083282.25,1500.2
C1862,Monitor,2023-05-13,4,651.68,Customer C1862,Electronics,Online,2,2606.72,2023,5,13,5,2,1,May,2023-05,2606.72,1,779,2606.72,1049911.98,2606.72
C5282,Laptop,2023-10-27,2,757.03,Customer C5282,Office Supplies,Online,2,1514.06,2023,10,27,4,4,0,Oct,2023-10,1514.06,1,612,1514.06,1133462.57,1514.06
C5412,Monitor,2025-01-06,6,665.62,Customer C5412,Office Supplies,Cash,3,3993.72,2025,1,6,0,1,0,Jan,2025-01,3993.72,1,175,3993.72,1133462.57,3993.72
C1835,Tablet,2023-03-16,2,327.63,Customer C1835,Electronics,Debit Card,3,655.26,2023,3,16,3,1,0,Mar,2023-03,655.26,1,837,655.26,1049911.98,655.26
C3872,Laptop,2024-02-05,7,231.77,Customer C3872,Office Supplies,Debit Card,3,1622.39,2024,2,5,0,1,0,Feb,2024-02,1622.39,1,511,1622.39,1133462.57,1622.39
C6147,Chair,2025-06-21,6,118.25,Customer C6147,Electronics,Cash,2,709.5,2025,6,21,5,2,1,Jun,2025-06,709.5,1,9,709.5,1049911.98,709.5
C3745,Laptop,2024-07-25,4,492.28,Customer C3745,Office Supplies,Cash,4,1969.12,2024,7,25,3,3,0,Jul,2024-07,2336.56,2,340,1168.28,1133462.57,2336.56
C2613,Tablet,2024-11-16,5,115.02,Customer C2613,Office Supplies,Credit Card,4,575.1,2024,11,16,5,4,1,Nov,2024-11,575.1,1,226,575.1,1133462.57,575.1
C5366,Desk,2024-04-21,3,531.52,Customer C5366,Electronics,Credit Card,5,1594.56,2024,4,21,6,2,1,Apr,2024-04,1594.56,1,435,1594.56,1049911.98,1594.56
C4219,Phone,2025-06-27,1,469.68,Customer C4219,Furniture,Gift Card,1,469.68,2025,6,27,4,2,0,Jun,2025-06,469.68,1,3,469.68,1083282.25,469.68
C2697,Chair,2024-01-02,4,709.14,Customer C2697,Office Supplies,Debit Card,2,2836.56,2024,1,2,1,1,0,Jan,2024-01,2836.56,1,545,2836.56,1133462.57,2836.56
C7994,Printer,2024-04-14,5,295.23,Customer C7994,Furniture,Debit Card,5,1476.15,2024,4,14,6,2,1,Apr,2024-04,1476.15,1,442,1476.15,1083282.25,1476.15
C7899,Printer,2025-03-30,4,778.62,Customer C7899,Furniture,Cash,1,3114.48,2025,3,30,6,1,1,Mar,2025-03,3114.48,1,92,3114.48,1083282.25,3114.48
C9893,Printer,2024-06-23,3,752.43,Customer C9893,Office Supplies,Cash,5,2257.29,2024,6,23,6,2,1,Jun,2024-06,2585.93,2,205,1292.965,1133462.57,2585.93
C9137,Tablet,2023-06-16,7,671.35,Customer C9137,Electronics,Credit Card,2,4699.45,2023,6,16,4,2,0,Jun,2023-06,4699.45,1,745,4699.45,1049911.98,4699.45
C1312,Tablet,2023-08-26,6,656.86,Customer C1312,Office Supplies,Cash,5,3941.16,2023,8,26,5,3,1,Aug,2023-08,5842.6,2,389,2921.3,1133462.57,5842.6
C3788,Tablet,2024-12-02,1,656.85,Customer C3788,Electronics,Online,1,656.85,2024,12,2,0,4,0,Dec,2024-12,656.85,1,210,656.85,1049911.98,656.85
C9625,Printer,2023-03-12,5,268.68,Customer C9625,Office Supplies,Credit Card,5,1343.4,2023,3,12,6,1,1,Mar,2023-03,1343.4,1,841,1343.4,1133462.57,1343.4
C2409,Laptop,2023-06-29,2,504.1,Customer C2409,Electronics,Credit Card,2,1008.2,2023,6,29,3,2,0,Jun,2023-06,1008.2,1,732,1008.2,1049911.98,1008.2
C2593,Phone,2025-04-16,7,709.55,Customer C2593,Electronics,Online,2,4966.849999999999,2025,4,16,2,2,0,Apr,2025-04,4966.849999999999,1,75,4966.849999999999,1049911.98,4966.849999999999
C3923,Tablet,2023-07-27,2,504.14,Customer C3923,Office Supplies,Gift Card,3,1008.28,2023,7,27,3,3,0,Jul,2023-07,1008.28,1,704,1008.28,1133462.57,1008.28
C8877,Printer,2024-05-31,1,789.77,Customer C8877,Office Supplies,Online,4,789.77,2024,5,31,4,2,0,May,2024-05,789.77,1,395,789.77,1133462.57,789.77
C2227,Printer,2024-10-15,7,449.79,Customer C2227,Furniture,Online,1,3148.53,2024,10,15,1,4,0,Oct,2024-10,3291.38,2,258,1645.69,1083282.25,3291.38
C1427,Printer,2024-09-20,5,651.59,Customer C1427,Office Supplies,Credit Card,5,3257.95,2024,9,20,4,3,0,Sep,2024-09,3257.95,1,283,3257.95,1133462.57,3257.95
C9700,Chair,2023-07-31,1,455.62,Customer C9700,Electronics,Online,1,455.62,2023,7,31,0,3,0,Jul,2023-07,1115.75,2,308,557.875,1049911.98,1115.75
C8203,Phone,2024-11-22,6,794.18,Customer C8203,Furniture,Debit Card,2,4765.08,2024,11,22,4,4,0,Nov,2024-11,4765.08,1,220,4765.08,1083282.25,4765.08
C7795,Tablet,2023-12-30,3,434.87,Customer C7795,Electronics,Gift Card,3,1304.61,2023,12,30,5,4,1,Dec,2023-12,1304.61,1,548,1304.61,1049911.98,1304.61
C9797,Desk,2023-08-04,1,584.1,Customer C9797,Electronics,Cash,2,584.1,2023,8,4,4,3,0,Aug,2023-08,584.1,1,696,584.1,1049911.98,584.1
C7846,Desk,2024-05-27,6,280.63,Customer C7846,Furniture,Gift Card,3,1683.78,2024,5,27,0,2,0,May,2024-05,1683.78,1,399,1683.78,1083282.25,1683.78
C9244,Tablet,2025-03-27,2,258.96,Customer C9244,Office Supplies,Credit Card,4,517.92,2025,3,27,3,1,0,Mar,2025-03,517.92,1,95,517.92,1133462.57,517.92
C3180,Monitor,2024-08-18,8,207.94,Customer C3180,Office Supplies,Debit Card,5,1663.52,2024,8,18,6,3,1,Aug,2024-08,1663.52,1,316,1663.52,1133462.57,1663.52
C7195,Printer,2024-12-26,8,90.3,Customer C7195,Office Supplies,Cash,3,722.4,2024,12,26,3,4,0,Dec,2024-12,722.4,1,186,722.4,1133462.57,722.4
C9074,Desk,2025-03-18,8,612.74,Customer C9074,Electronics,Gift Card,5,4901.92,2025,3,18,1,1,0,Mar,2025-03,4901.92,1,104,4901.92,1049911.98,4901.92
C7784,Phone,2024-12-02,1,711.15,Customer C7784,Furniture,Gift Card,4,711.15,2024,12,2,0,4,0,Dec,2024-12,711.15,1,210,711.15,1083282.25,711.15
C3231,Chair,2024-07-20,5,114.92,Customer C3231,Electronics,Debit Card,1,574.6,2024,7,20,5,3,1,Jul,2024-07,934.28,2,11,467.14,1049911.98,934.28
C9011,Desk,2025-05-27,7,437.99,Customer C9011,Office Supplies,Online,1,3065.93,2025,5,27,1,2,0,May,2025-05,3065.93,1,34,3065.93,1133462.57,3065.93
C6503,Printer,2023-04-15,3,483.11,Customer C6503,Office Supplies,Gift Card,4,1449.33,2023,4,15,5,2,1,Apr,2023-04,1449.33,1,807,1449.33,1133462.57,1449.33
C9618,Laptop,2023-03-29,5,770.86,Customer C9618,Furniture,Gift Card,3,3854.3,2023,3,29,2,1,0,Mar,2023-03,7754.450000000001,2,120,3877.2250000000004,1083282.25,7754.450000000001
C8981,Laptop,2024-03-28,1,602.38,Customer C8981,Electronics,Online,2,602.38,2024,3,28,3,1,0,Mar,2024-03,602.38,1,459,602.38,1049911.98,602.38
C9541,Desk,2024-12-02,8,418.27,Customer C9541,Electronics,Gift Card,5,3346.16,2024,12,2,0,4,0,Dec,2024-12,3346.16,1,210,3346.16,1049911.98,3346.16
C5728,Monitor,2025-03-05,8,295.61,Customer C5728,Electronics,Credit Card,5,2364.88,2025,3,5,2,1,0,Mar,2025-03,2364.88,1,117,2364.88,1049911.98,2364.88
C1596,Desk,2023-09-06,2,646.03,Customer C1596,Electronics,Credit Card,5,1292.06,2023,9,6,2,3,0,Sep,2023-09,1292.06,1,663,1292.06,1049911.98,1292.06
C9965,Chair,2024-08-31,5,441.52,Customer C9965,Electronics,Credit Card,1,2207.6,2024,8,31,5,3,1,Aug,2024-08,2207.6,1,303,2207.6,1049911.98,2207.6
C1151,Laptop,2024-07-29,1,24.84,Customer C1151,Office Supplies,Debit Card,1,24.84,2024,7,29,0,3,0,Jul,2024-07,24.84,1,336,24.84,1133462.57,24.84
C8480,Phone,2024-01-21,5,741.72,Customer C8480,Office Supplies,Cash,2,3708.6,2024,1,21,6,1,1,Jan,2024-01,3708.6,1,526,3708.6,1133462.57,3708.6
C7031,Desk,2023-09-01,2,742.51,Customer C7031,Furniture,Online,2,1485.02,2023,9,1,4,3,0,Sep,2023-09,1485.02,1,668,1485.02,1083282.25,1485.02
C1623,Tablet,2023-05-25,6,411.88,Customer C1623,Office Supplies,Debit Card,3,2471.28,2023,5,25,3,2,0,May,2023-05,2471.28,1,767,2471.28,1133462.57,2471.28
C4512,Monitor,2025-03-15,3,428.09,Customer C4512,Electronics,Debit Card,3,1284.27,2025,3,15,5,1,1,Mar,2025-03,1284.27,1,107,1284.27,1049911.98,1284.27
C6145,Phone,2023-05-23,4,473.68,Customer C6145,Electronics,Gift Card,4,1894.72,2023,5,23,1,2,0,May,2023-05,1894.72,1,769,1894.72,1049911.98,1894.72
C8469,Chair,2023-05-06,5,362.89,Customer C8469,Office Supplies,Gift Card,2,1814.45,2023,5,6,5,2,1,May,2023-05,1814.45,1,786,1814.45,1133462.57,1814.45
C9947,Tablet,2023-05-20,5,225.32,Customer C9947,Furniture,Cash,5,1126.6,2023,5,20,5,2,1,May,2023-05,1126.6,1,772,1126.6,1083282.25,1126.6
C6780,Desk,2024-10-15,6,43.52,Customer C6780,Electronics,Credit Card,5,261.12,2024,10,15,1,4,0,Oct,2024-10,261.12,1,258,261.12,1049911.98,261.12
C5216,Chair,2025-05-29,5,440.22,Customer C5216,Office Supplies,Gift Card,1,2201.1,2025,5,29,3,2,0,May,2025-05,2201.1,1,32,2201.1,1133462.57,2201.1
C5813,Phone,2025-05-26,8,156.04,Customer C5813,Office Supplies,Debit Card,2,1248.32,2025,5,26,0,2,0,May,2025-05,1248.32,1,35,1248.32,1133462.57,1248.32
C8001,Chair,2024-09-10,5,773.71,Customer C8001,Office Supplies,Online,3,3868.55,2024,9,10,1,3,0,Sep,2024-09,3868.55,1,293,3868.55,1133462.57,3868.55
C5687,Laptop,2024-10-06,7,783.14,Customer C5687,Furniture,Online,5,5481.98,2024,10,6,6,4,1,Oct,2024-10,5481.98,1,267,5481.98,1083282.25,5481.98
C9094,Phone,2024-09-05,8,343.55,Customer C9094,Office Supplies,Gift Card,1,2748.4,2024,9,5,3,3,0,Sep,2024-09,2748.4,1,298,2748.4,1133462.57,2748.4
C8246,Tablet,2023-10-04,4,447.82,Customer C8246,Furniture,Online,1,1791.28,2023,10,4,2,4,0,Oct,2023-10,1791.28,1,635,1791.28,1083282.25,1791.28
C4402,Laptop,2023-04-26,3,520.58,Customer C4402,Furniture,Online,1,1561.74,2023,4,26,2,2,0,Apr,2023-04,1561.74,1,796,1561.74,1083282.25,1561.74
C5598,Tablet,2024-11-18,8,702.89,Customer C5598,Electronics,Online,4,5623.12,2024,11,18,0,4,0,Nov,2024-11,5623.12,1,224,5623.12,1049911.98,5623.12
C8220,Monitor,2025-04-16,5,507.53,Customer C8220,Office Supplies,Debit Card,3,2537.65,2025,4,16,2,2,0,Apr,2025-04,3626.53,2,75,1813.265,1133462.57,3626.53
C1634,Phone,2025-04-10,8,714.63,Customer C1634,Furniture,Online,5,5717.04,2025,4,10,3,2,0,Apr,2025-04,5717.04,1,81,5717.04,1083282.25,5717.04
C8085,Monitor,2023-12-16,1,234.44,Customer C8085,Office Supplies,Online,3,234.44,2023,12,16,5,4,1,Dec,2023-12,234.44,1,562,234.44,1133462.57,234.44
C2241,Printer,2024-08-21,8,340.0,Customer C2241,Office Supplies,Online,5,2720.0,2024,8,21,2,3,0,Aug,2024-08,2720.0,1,313,2720.0,1133462.57,2720.0
C9756,Monitor,2024-11-19,6,395.6,Customer C9756,Electronics,Online,2,2373.6,2024,11,19,1,4,0,Nov,2024-11,2373.6,1,223,2373.6,1049911.98,2373.6
C9667,Laptop,2024-10-06,3,705.98,Customer C9667,Office Supplies,Cash,2,2117.94,2024,10,6,6,4,1,Oct,2024-10,2117.94,1,267,2117.94,1133462.57,2117.94
C8104,Laptop,2024-07-20,3,792.02,Customer C8104,Furniture,Gift Card,4,2376.06,2024,7,20,5,3,1,Jul,2024-07,2376.06,1,345,2376.06,1083282.25,2376.06
C1770,Monitor,2025-02-16,7,227.84,Customer C1770,Furniture,Cash,4,1594.88,2025,2,16,6,1,1,Feb,2025-02,1594.88,1,134,1594.88,1083282.25,1594.88
C4858,Desk,2024-02-14,6,67.73,Customer C4858,Furniture,Online,5,406.38,2024,2,14,2,1,0,Feb,2024-02,406.38,1,502,406.38,1083282.25,406.38
C8446,Desk,2024-11-01,5,468.0,Customer C8446,Furniture,Debit Card,1,2340.0,2024,11,1,4,4,0,Nov,2024-11,4633.04,3,241,1544.3466666666666,1083282.25,4633.04
C7785,Printer,2023-09-12,1,274.88,Customer C7785,Office Supplies,Gift Card,2,274.88,2023,9,12,1,3,0,Sep,2023-09,274.88,1,657,274.88,1133462.57,274.88
C2751,Desk,2025-01-09,1,677.08,Customer C2751,Furniture,Debit Card,4,677.08,2025,1,9,3,1,0,Jan,2025-01,2843.18,2,153,1421.59,1083282.25,2843.18
C5410,Chair,2024-12-23,8,713.21,Customer C5410,Office Supplies,Gift Card,5,5705.68,2024,12,23,0,4,0,Dec,2024-12,5705.68,1,189,5705.68,1133462.57,5705.68
C5007,Chair,2024-07-16,3,597.35,Customer C5007,Electronics,Gift Card,1,1792.05,2024,7,16,1,3,0,Jul,2024-07,2164.5299999999997,2,349,1082.2649999999999,1049911.98,2164.5299999999997
C2704,Tablet,2025-01-11,6,234.84,Customer C2704,Office Supplies,Cash,5,1409.04,2025,1,11,5,1,1,Jan,2025-01,1409.04,1,170,1409.04,1133462.57,1409.04
C3900,Desk,2024-01-13,5,751.68,Customer C3900,Electronics,Credit Card,4,3758.4,2024,1,13,5,1,1,Jan,2024-01,3758.4,1,534,3758.4,1049911.98,3758.4
C9033,Tablet,2024-06-18,3,719.63,Customer C9033,Electronics,Debit Card,4,2158.89,2024,6,18,1,2,0,Jun,2024-06,2158.89,1,377,2158.89,1049911.98,2158.89
C9760,Laptop,2023-09-17,8,300.38,Customer C9760,Furniture,Credit Card,1,2403.04,2023,9,17,6,3,1,Sep,2023-09,2403.04,1,652,2403.04,1083282.25,2403.04
C6239,Laptop,2023-07-19,6,754.16,Customer C6239,Furniture,Debit Card,1,4524.96,2023,7,19,2,3,0,Jul,2023-07,4524.96,1,712,4524.96,1083282.25,4524.96
C5759,Tablet,2023-11-24,7,240.67,Customer C5759,Electronics,Credit Card,1,1684.69,2023,11,24,4,4,0,Nov,2023-11,2124.03,2,15,1062.015,1049911.98,2124.03
C5745,Tablet,2025-03-24,2,715.14,Customer C5745,Electronics,Online,3,1430.28,2025,3,24,0,1,0,Mar,2025-03,1430.28,1,98,1430.28,1049911.98,1430.28
C2077,Phone,2024-01-12,4,245.19,Customer C2077,Electronics,Debit Card,4,980.76,2024,1,12,4,1,0,Jan,2024-01,980.76,1,535,980.76,1049911.98,980.76
C3656,Chair,2023-05-31,4,254.64,Customer C3656,Office Supplies,Online,5,1018.56,2023,5,31,2,2,0,May,2023-05,1018.56,1,761,1018.56,1133462.57,1018.56
C8210,Laptop,2025-03-04,5,416.21,Customer C8210,Electronics,Online,1,2081.05,2025,3,4,1,1,0,Mar,2025-03,2081.05,1,118,2081.05,1049911.98,2081.05
C3765,Phone,2025-04-19,2,472.0,Customer C3765,Furniture,Cash,2,944.0,2025,4,19,5,2,1,Apr,2025-04,1338.96,2,72,669.48,1083282.25,1338.96
C7357,Desk,2023-10-06,1,20.53,Customer C7357,Furniture,Debit Card,3,20.53,2023,10,6,4,4,0,Oct,2023-10,945.01,2,633,472.505,1083282.25,945.01
C8311,Monitor,2023-02-26,8,152.88,Customer C8311,Furniture,Gift Card,3,1223.04,2023,2,26,6,1,1,Feb,2023-02,2437.3199999999997,2,126,1218.6599999999999,1083282.25,2437.3199999999997
C5639,Laptop,2025-04-13,6,203.83,Customer C5639,Electronics,Debit Card,4,1222.98,2025,4,13,6,2,1,Apr,2025-04,2272.2799999999997,2,78,1136.1399999999999,1049911.98,2272.2799999999997
C3144,Tablet,2024-10-04,2,350.19,Customer C3144,Electronics,Cash,2,700.38,2024,10,4,4,4,0,Oct,2024-10,700.38,1,269,700.38,1049911.98,700.38
C2491,Desk,2024-12-17,6,492.01,Customer C2491,Electronics,Cash,3,2952.06,2024,12,17,1,4,0,Dec,2024-12,2952.06,1,195,2952.06,1049911.98,2952.06
C9693,Chair,2023-06-14,5,307.26,Customer C9693,Furniture,Credit Card,5,1536.3,2023,6,14,2,2,0,Jun,2023-06,1536.3,1,747,1536.3,1083282.25,1536.3
C5579,Laptop,2025-06-03,3,392.68,Customer C5579,Electronics,Online,1,1178.04,2025,6,3,1,2,0,Jun,2025-06,1178.04,1,27,1178.04,1049911.98,1178.04
C7878,Monitor,2025-04-13,6,776.63,Customer C7878,Furniture,Online,2,4659.78,2025,4,13,6,2,1,Apr,2025-04,4659.78,1,78,4659.78,1083282.25,4659.78
C3285,Chair,2025-05-21,4,465.97,Customer C3285,Office Supplies,Credit Card,5,1863.88,2025,5,21,2,2,0,May,2025-05,1863.88,1,40,1863.88,1133462.57,1863.88
C4549,Tablet,2025-01-19,6,336.38,Customer C4549,Furniture,Debit Card,5,2018.28,2025,1,19,6,1,1,Jan,2025-01,2018.28,1,162,2018.28,1083282.25,2018.28
C8109,Monitor,2025-06-18,7,483.57,Customer C8109,Furniture,Gift Card,5,3384.99,2025,6,18,2,2,0,Jun,2025-06,3384.99,1,12,3384.99,1083282.25,3384.99
C7438,Monitor,2025-02-15,4,111.52,Customer C7438,Electronics,Debit Card,2,446.08,2025,2,15,5,1,1,Feb,2025-02,446.08,1,135,446.08,1049911.98,446.08
C7645,Phone,2023-07-09,3,234.3,Customer C7645,Office Supplies,Debit Card,2,702.9000000000001,2023,7,9,6,3,1,Jul,2023-07,702.9000000000001,1,722,702.9000000000001,1133462.57,702.9000000000001
C1009,Printer,2024-05-11,3,754.71,Customer C1009,Electronics,Credit Card,4,2264.13,2024,5,11,5,2,1,May,2024-05,2264.13,1,415,2264.13,1049911.98,2264.13
C5543,Laptop,2024-03-10,1,781.85,Customer C5543,Furniture,Online,5,781.85,2024,3,10,6,1,1,Mar,2024-03,781.85,1,477,781.85,1083282.25,781.85
C9464,Laptop,2023-06-07,7,34.85,Customer C9464,Office Supplies,Debit Card,3,243.95,2023,6,7,2,2,0,Jun,2023-06,243.95,1,754,243.95,1133462.57,243.95
C5096,Desk,2023-10-21,4,659.47,Customer C5096,Office Supplies,Gift Card,2,2637.88,2023,10,21,5,4,1,Oct,2023-10,2637.88,1,618,2637.88,1133462.57,2637.88
C9620,Chair,2023-04-03,5,384.78,Customer C9620,Furniture,Online,4,1923.9,2023,4,3,0,2,0,Apr,2023-04,1923.9,1,819,1923.9,1083282.25,1923.9
C3505,Chair,2025-01-04,3,629.78,Customer C3505,Electronics,Cash,4,1889.34,2025,1,4,5,1,1,Jan,2025-01,1889.34,1,177,1889.34,1049911.98,1889.34
C1675,Chair,2023-12-22,7,655.23,Customer C1675,Office Supplies,Online,2,4586.610000000001,2023,12,22,4,4,0,Dec,2023-12,4586.610000000001,1,556,4586.610000000001,1133462.57,4586.610000000001
C4446,Chair,2023-02-14,6,610.36,Customer C4446,Electronics,Credit Card,2,3662.16,2023,2,14,1,1,0,Feb,2023-02,6294.08,2,306,3147.04,1049911.98,6294.08
C8856,Phone,2023-08-03,4,215.61,Customer C8856,Office Supplies,Gift Card,1,862.44,2023,8,3,3,3,0,Aug,2023-08,862.44,1,697,862.44,1133462.57,862.44
C9678,Phone,2024-12-01,2,311.39,Customer C9678,Furniture,Debit Card,3,622.78,2024,12,1,6,4,1,Dec,2024-12,5767.15,3,211,1922.3833333333332,1083282.25,5767.15
C6018,Laptop,2024-07-13,2,166.62,Customer C6018,Office Supplies,Debit Card,1,333.24,2024,7,13,5,3,1,Jul,2024-07,333.24,1,352,333.24,1133462.57,333.24
C6753,Monitor,2025-06-24,2,330.0,Customer C6753,Office Supplies,Debit Card,2,660.0,2025,6,24,1,2,0,Jun,2025-06,660.0,1,6,660.0,1133462.57,660.0
C8997,Tablet,2025-03-26,5,314.69,Customer C8997,Electronics,Debit Card,4,1573.45,2025,3,26,2,1,0,Mar,2025-03,1573.45,1,96,1573.45,1049911.98,1573.45
C4715,Chair,2024-07-27,2,677.5,Customer C4715,Electronics,Credit Card,3,1355.0,2024,7,27,5,3,1,Jul,2024-07,1355.0,1,338,1355.0,1049911.98,1355.0
C9337,Phone,2024-11-29,6,5.18,Customer C9337,Furniture,Cash,5,31.08,2024,11,29,4,4,0,Nov,2024-11,31.08,1,213,31.08,1083282.25,31.08
C3006,Laptop,2025-05-04,3,671.86,Customer C3006,Electronics,Online,1,2015.58,2025,5,4,6,2,1,May,2025-05,2015.58,1,57,2015.58,1049911.98,2015.58
C1166,Monitor,2023-10-22,8,209.16,Customer C1166,Office Supplies,Debit Card,3,1673.28,2023,10,22,6,4,1,Oct,2023-10,1673.28,1,617,1673.28,1133462.57,1673.28
C5993,Desk,2023-01-05,7,128.59,Customer C5993,Furniture,Credit Card,3,900.13,2023,1,5,3,1,0,Jan,2023-01,900.13,1,907,900.13,1083282.25,900.13
C4133,Phone,2023-06-09,4,774.66,Customer C4133,Electronics,Online,3,3098.64,2023,6,9,4,2,0,Jun,2023-06,3098.64,1,752,3098.64,1049911.98,3098.64
C3385,Tablet,2024-02-15,7,427.25,Customer C3385,Electronics,Cash,5,2990.75,2024,2,15,3,1,0,Feb,2024-02,2990.75,1,501,2990.75,1049911.98,2990.75
C8322,Desk,2024-04-06,3,93.76,Customer C8322,Electronics,Debit Card,1,281.28,2024,4,6,5,2,1,Apr,2024-04,281.28,1,450,281.28,1049911.98,281.28
C8169,Desk,2023-04-03,6,295.93,Customer C8169,Office Supplies,Online,2,1775.58,2023,4,3,0,2,0,Apr,2023-04,1775.58,1,819,1775.58,1133462.57,1775.58
C1840,Tablet,2023-03-18,7,253.64,Customer C1840,Office Supplies,Credit Card,1,1775.48,2023,3,18,5,1,1,Mar,2023-03,1775.48,1,835,1775.48,1133462.57,1775.48
C3356,Tablet,2024-11-02,7,89.56,Customer C3356,Furniture,Cash,3,626.9200000000001,2024,11,2,5,4,1,Nov,2024-11,626.9200000000001,1,240,626.9200000000001,1083282.25,626.9200000000001
C1631,Laptop,2024-12-22,7,247.21,Customer C1631,Electronics,Online,2,1730.47,2024,12,22,6,4,1,Dec,2024-12,1730.47,1,190,1730.47,1049911.98,1730.47
C7535,Monitor,2025-01-09,6,137.78,Customer C7535,Office Supplies,Gift Card,3,826.6800000000001,2025,1,9,3,1,0,Jan,2025-01,826.6800000000001,1,172,826.6800000000001,1133462.57,826.6800000000001
C5803,Laptop,2024-11-02,3,639.79,Customer C5803,Office Supplies,Online,4,1919.37,2024,11,2,5,4,1,Nov,2024-11,1919.37,1,240,1919.37,1133462.57,1919.37
C3288,Phone,2025-01-15,4,174.83,Customer C3288,Furniture,Gift Card,1,699.32,2025,1,15,2,1,0,Jan,2025-01,699.32,1,166,699.32,1083282.25,699.32
